submodular_value,neg_cost,run
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-506.0,-556,24
-523.0,-573,25
-523.0,-573,25
-523.0,-573,25
-523.0,-573,25
-523.0,-573,25
-471.0,-521,26
-471.0,-521,26
-471.0,-521,26
-471.0,-521,26
-471.0,-521,26
-471.0,-521,26
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-492.0,-542,27
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-506.0,-556,28
-505.0,-555,29
-505.0,-555,29
-505.0,-555,29
-505.0,-555,29
-505.0,-555,29
-505.0,-555,29
-505.0,-555,29
-505.0,-555,29
-504.0,-554,30
-504.0,-554,30
-504.0,-554,30
-504.0,-554,30
-504.0,-554,30
-504.0,-554,30
-504.0,-554,30
-504.0,-554,30
