submodular_value,neg_cost,run
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-530.0,-550,20
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-577.0,-597,21
-517.0,-537,22
-517.0,-537,22
-517.0,-537,22
-517.0,-537,22
-517.0,-537,22
-517.0,-537,22
-517.0,-537,22
-546.0,-566,23
-546.0,-566,23
-546.0,-566,23
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-550.0,-570,24
-500.0,-520,25
-500.0,-520,25
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-527.0,-547,26
-502.0,-522,27
-502.0,-522,27
-502.0,-522,27
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-523.0,-543,28
-501.0,-521,29
-501.0,-521,29
-501.0,-521,29
-521.0,-541,30
-521.0,-541,30
