submodular_value,neg_cost,run
26535.30151308337,-32,1
25598.34211108453,-25,1
25598.34211108453,-25,1
26535.30151308337,-32,1
26535.30151308337,-32,1
26535.30151308337,-32,1
25858.621274446778,-26,1
26656.331492720852,-33,1
26535.30151308337,-32,1
23299.17396215751,-20,1
25979.14341736937,-27,1
26535.30151308337,-32,1
25476.696833029542,-23,1
25858.621274446778,-26,1
26535.30151308337,-32,1
26535.30151308337,-32,1
25858.621274446778,-26,1
26535.30151308337,-32,1
26656.331492720852,-33,1
26535.30151308337,-32,1
26535.30151308337,-32,1
26535.30151308337,-32,1
25858.621274446778,-26,1
26535.30151308337,-32,1
26535.30151308337,-32,1
26535.30151308337,-32,1
26535.30151308337,-32,1
23299.17396215751,-20,1
26535.30151308337,-32,1
26535.30151308337,-32,1
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
26793.056062691976,-24,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
23877.301497157412,-15,2
18572.543573569135,-12,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
18572.543573569135,-12,2
25012.61481667797,-17,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
26793.056062691976,-24,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25888.98992692618,-21,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
24535.480207538567,-16,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
26793.056062691976,-24,2
25413.637499193035,-18,2
25012.61481667797,-17,2
26793.056062691976,-24,2
23877.301497157412,-15,2
24535.480207538567,-16,2
25413.637499193035,-18,2
25631.147717713968,-19,2
25888.98992692618,-21,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
23608.249416900435,-14,2
25631.147717713968,-19,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
24535.480207538567,-16,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25888.98992692618,-21,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25982.764008424743,-22,2
25413.637499193035,-18,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
23877.301497157412,-15,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25888.98992692618,-21,2
23877.301497157412,-15,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25888.98992692618,-21,2
25631.147717713968,-19,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25413.637499193035,-18,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26324.611070326162,-23,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25413.637499193035,-18,2
26793.056062691976,-24,2
25888.98992692618,-21,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25631.147717713968,-19,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25413.637499193035,-18,2
25982.764008424743,-22,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25012.61481667797,-17,2
24535.480207538567,-16,2
23877.301497157412,-15,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25888.98992692618,-21,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25888.98992692618,-21,2
26793.056062691976,-24,2
25012.61481667797,-17,2
20390.086616307766,-13,2
25012.61481667797,-17,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25888.98992692618,-21,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
18572.543573569135,-12,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25413.637499193035,-18,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
23877.301497157412,-15,2
18572.543573569135,-12,2
23877.301497157412,-15,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25012.61481667797,-17,2
26793.056062691976,-24,2
25012.61481667797,-17,2
25982.764008424743,-22,2
25012.61481667797,-17,2
25012.61481667797,-17,2
25413.637499193035,-18,2
25012.61481667797,-17,2
25407.919903538546,-27,3
26303.381823961103,-32,3
26303.381823961103,-32,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
26303.381823961103,-32,3
26107.52189221965,-31,3
25407.919903538546,-27,3
24329.1358988258,-23,3
24329.1358988258,-23,3
24329.1358988258,-23,3
26303.381823961103,-32,3
23733.063526122183,-21,3
24329.1358988258,-23,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
16108.883527805276,-15,3
26303.381823961103,-32,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23684.143927683024,-19,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
24329.1358988258,-23,3
23733.063526122183,-21,3
25407.919903538546,-27,3
21612.902167675722,-17,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23684.143927683024,-19,3
23733.063526122183,-21,3
23733.063526122183,-21,3
26107.52189221965,-31,3
26303.381823961103,-32,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
16108.883527805276,-15,3
23733.063526122183,-21,3
21612.902167675722,-17,3
25407.919903538546,-27,3
25870.79903668519,-28,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
26303.381823961103,-32,3
21612.902167675722,-17,3
25407.919903538546,-27,3
26303.381823961103,-32,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
26303.381823961103,-32,3
23733.063526122183,-21,3
26303.381823961103,-32,3
26410.542138548284,-33,3
23733.063526122183,-21,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
24329.1358988258,-23,3
23733.063526122183,-21,3
26410.542138548284,-33,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25870.79903668519,-28,3
25407.919903538546,-27,3
23733.063526122183,-21,3
21612.902167675722,-17,3
24329.1358988258,-23,3
23684.143927683024,-19,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
21612.902167675722,-17,3
23733.063526122183,-21,3
23733.063526122183,-21,3
20868.65179923773,-16,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25870.79903668519,-28,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
20868.65179923773,-16,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25870.79903668519,-28,3
25407.919903538546,-27,3
25407.919903538546,-27,3
16108.883527805276,-15,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
21612.902167675722,-17,3
25407.919903538546,-27,3
26303.381823961103,-32,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
26303.381823961103,-32,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
24329.1358988258,-23,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
26303.381823961103,-32,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
24329.1358988258,-23,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25870.79903668519,-28,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
24329.1358988258,-23,3
26303.381823961103,-32,3
21612.902167675722,-17,3
26303.381823961103,-32,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
26107.52189221965,-31,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
23733.063526122183,-21,3
16108.883527805276,-15,3
25407.919903538546,-27,3
24837.304551355817,-24,3
23733.063526122183,-21,3
23733.063526122183,-21,3
23733.063526122183,-21,3
24329.1358988258,-23,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
21612.902167675722,-17,3
24134.50332445041,-22,3
25870.79903668519,-28,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25176.10830834695,-26,3
21612.902167675722,-17,3
26303.381823961103,-32,3
25407.919903538546,-27,3
26303.381823961103,-32,3
25407.919903538546,-27,3
25407.919903538546,-27,3
25407.919903538546,-27,3
20868.65179923773,-16,3
25407.919903538546,-27,3
23733.063526122183,-21,3
25407.919903538546,-27,3
25407.919903538546,-27,3
24329.1358988258,-23,3
25870.79903668519,-28,3
25407.919903538546,-27,3
23733.063526122183,-21,3
23733.063526122183,-21,3
22316.657169293587,-18,3
23733.063526122183,-21,3
23733.063526122183,-21,3
25407.919903538546,-27,3
24134.50332445041,-22,3
21612.902167675722,-17,3
25870.79903668519,-28,3
25407.919903538546,-27,3
23733.063526122183,-21,3
21612.902167675722,-17,3
27314.250523027382,-36,4
26681.70114102843,-32,4
23022.569687281946,-20,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
24738.464677627835,-22,4
26681.70114102843,-32,4
26681.70114102843,-32,4
25101.409647718025,-27,4
24738.464677627835,-22,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
25101.409647718025,-27,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
24197.35500991682,-21,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
25357.43239797716,-28,4
27783.39268654988,-39,4
26681.70114102843,-32,4
25357.43239797716,-28,4
27314.250523027382,-36,4
26681.70114102843,-32,4
27314.250523027382,-36,4
23022.569687281946,-20,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
24738.464677627835,-22,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
24738.464677627835,-22,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27314.250523027382,-36,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
25921.534089711546,-29,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27314.250523027382,-36,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27314.250523027382,-36,4
27886.141696809398,-40,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27753.022314569404,-38,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27314.250523027382,-36,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
24738.464677627835,-22,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27783.39268654988,-39,4
23022.569687281946,-20,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
24738.464677627835,-22,4
23022.569687281946,-20,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
25101.409647718025,-27,4
26681.70114102843,-32,4
27753.022314569404,-38,4
27753.022314569404,-38,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
26681.70114102843,-32,4
26681.70114102843,-32,4
25357.43239797716,-28,4
26681.70114102843,-32,4
27783.39268654988,-39,4
27685.176961441157,-37,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
26681.70114102843,-32,4
27783.39268654988,-39,4
24738.464677627835,-22,4
27103.397820545997,-34,4
23022.569687281946,-20,4
24738.464677627835,-22,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
27783.39268654988,-39,4
26681.70114102843,-32,4
