submodular_value,neg_cost,run
681591.7318820166,-1339,1
697054.0691566633,-1370,1
694566.4916946131,-1365,1
668002.5391486628,-1326,1
699545.7887904071,-1376,1
696357.2618749631,-1368,1
696084.5699435831,-1367,1
688087.4035496579,-1347,1
677098.3952547539,-1338,1
708877.2551145179,-1391,1
696084.5699435831,-1367,1
692179.9424128814,-1357,1
668002.5391486628,-1326,1
708682.9082680073,-1390,1
697177.7733257354,-1371,1
713624.2140565726,-1408,1
731404.1706726614,-1399,2
731404.1706726614,-1399,2
709101.5915848598,-1356,2
690233.0742056645,-1327,2
690233.0742056645,-1327,2
702446.9078544985,-1347,2
741573.7371011513,-1426,2
735821.1591526136,-1412,2
735821.1591526136,-1412,2
690233.0742056645,-1327,2
735821.1591526136,-1412,2
741573.7371011513,-1426,2
709101.5915848598,-1356,2
709101.5915848598,-1356,2
687595.9226359164,-1320,2
695806.0066055882,-1337,2
692146.1409056957,-1330,2
741573.7371011513,-1426,2
737276.3139403347,-1415,2
709090.0862670174,-1354,2
733038.9021952237,-1401,2
727863.4532698628,-1386,2
693878.677911254,-1333,2
697110.8377430976,-1339,2
733874.1666499727,-1409,2
695806.0066055882,-1337,2
711842.0371699936,-1357,2
727326.0966861304,-1385,2
722243.2897275122,-1373,2
683988.1828622139,-1317,2
687595.9226359164,-1320,2
741573.7371011513,-1426,2
737276.3139403347,-1415,2
721020.4431797015,-1371,2
737893.2552721539,-1416,2
729062.6525814951,-1388,2
723537.7747129044,-1377,2
715841.5776922383,-1364,2
717965.8608289486,-1366,2
683988.1828622139,-1317,2
696762.1196702257,-1338,2
687595.9226359164,-1320,2
709101.5915848598,-1356,2
725235.6276162904,-1379,2
686355.1163910754,-1318,2
709090.0862670174,-1354,2
723537.7747129044,-1377,2
690066.6061172327,-1326,2
718062.8916171507,-1367,2
721447.6645011253,-1372,2
697110.8377430976,-1339,2
725952.5362467369,-1380,2
723537.7747129044,-1377,2
696762.1196702257,-1338,2
725235.6276162904,-1379,2
715841.5776922383,-1364,2
725952.5362467369,-1380,2
737276.3139403347,-1415,2
741573.7371011513,-1426,2
703922.9306937142,-1349,2
735821.1591526136,-1412,2
694713.4799333643,-1334,2
715841.5776922383,-1364,2
695806.0066055882,-1337,2
695558.2386204982,-1336,2
725235.6276162904,-1379,2
741214.0798839044,-1425,2
688763.142417329,-1323,2
730969.6452962585,-1395,2
725235.6276162904,-1379,2
725235.6276162904,-1379,2
722243.2897275122,-1373,2
720589.9524893715,-1369,2
722243.2897275122,-1373,2
731404.1706726614,-1399,2
709090.0862670174,-1354,2
703234.002549893,-1348,2
736489.0699658813,-1413,2
736489.0699658813,-1413,2
725235.6276162904,-1379,2
706669.6189789241,-1352,2
706669.6189789241,-1352,2
713997.432226562,-1359,2
741573.7371011513,-1426,2
706300.9015750213,-1351,2
702354.1899478394,-1344,2
697110.8377430976,-1339,2
709101.5915848598,-1356,2
708560.6656532144,-1353,2
695308.9804651161,-1335,2
687595.9226359164,-1320,2
715261.375114314,-1362,2
702446.9078544985,-1347,2
720852.0938389479,-1370,2
721447.6645011253,-1372,2
696762.1196702257,-1338,2
721447.6645011253,-1372,2
692146.1409056957,-1330,2
702177.5969624723,-1343,2
730439.525674991,-1390,2
715023.7425786596,-1360,2
692146.1409056957,-1330,2
735680.1689348802,-1411,2
691310.976398892,-1328,2
703234.002549893,-1348,2
731404.1706726614,-1399,2
731404.1706726614,-1399,2
713628.1521480591,-1358,2
702005.4316394487,-1342,2
723537.7747129044,-1377,2
702446.9078544985,-1347,2
688425.8411182871,-1321,2
738427.0265044197,-1417,2
735821.1591526136,-1412,2
704181.979931777,-1350,2
741573.7371011513,-1426,2
703234.002549893,-1348,2
721447.6645011253,-1372,2
682844.1459488892,-1315,2
738427.0265044197,-1417,2
692850.1059786179,-1331,2
692146.1409056957,-1330,2
695558.2386204982,-1336,2
690233.0742056645,-1327,2
692146.1409056957,-1330,2
722394.4819261616,-1374,2
724938.5802200037,-1378,2
720450.7762596365,-1368,2
703922.9306937142,-1349,2
728367.8033753223,-1387,2
721020.4431797015,-1371,2
723537.7747129044,-1377,2
715841.5776922383,-1364,2
697828.1414742045,-1340,2
722243.2897275122,-1373,2
739604.0968512582,-1418,2
690018.0916244356,-1325,2
721020.4431797015,-1371,2
734228.1627722096,-1410,2
736489.0699658813,-1413,2
725235.6276162904,-1379,2
702446.9078544985,-1347,2
718062.8916171507,-1367,2
732014.0788204316,-1400,2
723237.6867984718,-1375,2
683988.1828622139,-1317,2
725952.5362467369,-1380,2
697828.1414742045,-1340,2
725235.6276162904,-1379,2
689067.9076565118,-1324,2
742348.2292420372,-1427,2
691487.6090011763,-1329,2
683825.7888459868,-1316,2
740797.0844345827,-1421,2
716450.8632838387,-1365,2
731404.1706726614,-1399,2
690066.6061172327,-1326,2
737276.3139403347,-1415,2
693146.2870541655,-1332,2
697110.8377430976,-1339,2
736984.370543273,-1414,2
740164.2002016982,-1419,2
730933.2457596546,-1391,2
694442.9113225751,-1351,3
722519.6326051393,-1393,3
721178.3517011317,-1390,3
723989.4450359074,-1394,3
726889.3757913752,-1399,3
721178.3517011317,-1390,3
733326.3430057513,-1411,3
730696.3493425709,-1405,3
726889.3757913752,-1399,3
710405.4020670376,-1371,3
730552.5003313302,-1404,3
689700.9854323025,-1338,3
721178.3517011317,-1390,3
693915.4406160321,-1348,3
723989.4450359074,-1394,3
695402.7798137105,-1352,3
683956.5507815543,-1333,3
714705.2465559122,-1381,3
702039.7818447183,-1358,3
702352.2779846712,-1359,3
726889.3757913752,-1399,3
685147.0355430183,-1335,3
710381.9205964754,-1370,3
719810.0815955403,-1387,3
694442.9113225751,-1351,3
691734.6655599223,-1341,3
707100.145565678,-1364,3
722241.5810211415,-1392,3
721178.3517011317,-1390,3
736764.2511818679,-1417,3
712976.889787733,-1376,3
717113.1843150142,-1385,3
717113.1843150142,-1385,3
708179.4912988564,-1366,3
714705.2465559122,-1381,3
721178.3517011317,-1390,3
730696.3493425709,-1405,3
719810.0815955403,-1387,3
724974.1102929034,-1396,3
702039.7818447183,-1358,3
711748.4514798189,-1372,3
726889.3757913752,-1399,3
699436.0898755797,-1355,3
702352.2779846712,-1359,3
709881.2030776436,-1369,3
702039.7818447183,-1358,3
693915.4406160321,-1348,3
694383.9366112291,-1350,3
702352.2779846712,-1359,3
726889.3757913752,-1399,3
710405.4020670376,-1371,3
707100.145565678,-1364,3
702352.2779846712,-1359,3
711748.4514798189,-1372,3
714705.2465559122,-1381,3
726889.3757913752,-1399,3
699080.9454187789,-1354,3
702352.2779846712,-1359,3
703063.3976535262,-1360,3
694383.9366112291,-1350,3
721807.0164417555,-1391,3
716741.2089065125,-1384,3
735615.6221834127,-1415,3
706656.64673764,-1362,3
737666.8235051391,-1418,3
720618.1978806383,-1388,3
683956.5507815543,-1333,3
709136.1828352996,-1367,3
717113.1843150142,-1385,3
691474.9247657991,-1340,3
729883.040365812,-1403,3
714401.8711659213,-1380,3
689700.9854323025,-1338,3
715526.5500377092,-1382,3
700873.9117106312,-1356,3
714401.8711659213,-1380,3
710405.4020670376,-1371,3
728394.565896451,-1400,3
730552.5003313302,-1404,3
704266.038766292,-1361,3
724890.9133623623,-1395,3
709881.2030776436,-1369,3
708088.6992496657,-1365,3
694383.9366112291,-1350,3
726154.3460463904,-1397,3
709190.228583417,-1368,3
733621.0578370254,-1412,3
702352.2779846712,-1359,3
738288.5799394507,-1419,3
721807.0164417555,-1391,3
726154.3460463904,-1397,3
726513.8633624107,-1398,3
702352.2779846712,-1359,3
721178.3517011317,-1390,3
724890.9133623623,-1395,3
704266.038766292,-1361,3
734123.7279143297,-1413,3
702352.2779846712,-1359,3
692256.876216659,-1342,3
709881.2030776436,-1369,3
735608.7702948829,-1414,3
693677.5122301785,-1343,3
714705.2465559122,-1381,3
732526.0799510641,-1410,3
701318.4029303977,-1357,3
721119.4056063461,-1389,3
694016.5383818587,-1349,3
683956.5507815543,-1333,3
731673.549847908,-1406,3
689398.2310565882,-1336,3
724974.1102929034,-1396,3
724890.9133623623,-1395,3
682660.5400179251,-1364,4
683170.3095602115,-1365,4
695258.3441112108,-1382,4
680849.005828801,-1358,4
749926.2601732315,-1477,4
701231.7512208513,-1388,4
737595.9767416308,-1449,4
752023.388090996,-1483,4
737595.9767416308,-1449,4
694973.2448336703,-1379,4
728898.8641381591,-1429,4
681878.9764483983,-1362,4
694973.2448336703,-1379,4
732920.0083805078,-1437,4
697753.3160134268,-1387,4
680849.005828801,-1358,4
681878.9764483983,-1362,4
725057.5623643838,-1422,4
737595.9767416308,-1449,4
709924.6102994196,-1397,4
688233.2341236424,-1368,4
720636.7423526658,-1412,4
683170.3095602115,-1365,4
717734.3368706297,-1408,4
739621.9132201717,-1452,4
682620.3701451387,-1363,4
740938.5363944565,-1456,4
737595.9767416308,-1449,4
716254.4779851178,-1407,4
718814.7936517623,-1410,4
746054.5420620547,-1471,4
735525.2261488022,-1445,4
742882.4759972065,-1460,4
740938.5363944565,-1456,4
713770.459570439,-1404,4
704069.3904911036,-1390,4
728491.6715697557,-1426,4
708988.1808098422,-1396,4
731265.803597957,-1432,4
737595.9767416308,-1449,4
732607.193751007,-1434,4
746914.9689796598,-1474,4
751080.7787307659,-1478,4
734455.6275301827,-1442,4
721610.4073325841,-1414,4
737595.9767416308,-1449,4
711529.0046517609,-1400,4
721738.136013631,-1416,4
737423.7434960203,-1448,4
688580.2012390856,-1369,4
723069.8613187625,-1418,4
733903.1472989256,-1440,4
711121.616222435,-1399,4
697594.9137741618,-1386,4
728491.6715697557,-1426,4
744611.5277770453,-1465,4
739085.5621183251,-1451,4
735446.4741057624,-1443,4
733579.6268045532,-1438,4
736987.1282040038,-1447,4
713770.459570439,-1404,4
723978.2916107832,-1419,4
705646.7375451637,-1391,4
695258.3441112108,-1382,4
681878.9764483983,-1362,4
742335.0508347455,-1458,4
744611.5277770453,-1465,4
737423.7434960203,-1448,4
746070.4097864833,-1473,4
745051.4549193025,-1466,4
694973.2448336703,-1379,4
713175.0544523479,-1402,4
680849.005828801,-1358,4
721356.2029859949,-1413,4
720636.7423526658,-1412,4
737595.9767416308,-1449,4
742589.9967420708,-1459,4
724832.185520127,-1420,4
728491.6715697557,-1426,4
744167.9737460183,-1464,4
747881.6080683772,-1475,4
726122.6961727557,-1423,4
753168.1282398623,-1485,4
739085.5621183251,-1451,4
690735.8027114961,-1372,4
708124.1708635986,-1395,4
681788.8106254337,-1359,4
744611.5277770453,-1465,4
690443.6641404225,-1371,4
692780.7863273979,-1375,4
737595.9767416308,-1449,4
741867.2315726125,-1457,4
715803.0923793797,-1405,4
725057.5623643838,-1422,4
680849.005828801,-1358,4
720636.7423526658,-1412,4
690239.7784447138,-1370,4
704069.3904911036,-1390,4
687716.5415287891,-1366,4
752446.6017245942,-1484,4
694832.2732758563,-1378,4
726122.6961727557,-1423,4
695877.9626043792,-1383,4
737595.9767416308,-1449,4
720636.7423526658,-1412,4
691688.5309259968,-1373,4
727100.9956983471,-1424,4
715803.0923793797,-1405,4
706332.8921696828,-1392,4
722367.2469604347,-1417,4
735764.0167034969,-1446,4
680305.3882326026,-1357,4
734455.6275301827,-1442,4
697753.3160134268,-1387,4
728029.7732934176,-1425,4
690239.7784447138,-1370,4
724832.185520127,-1420,4
737595.9767416308,-1449,4
734119.7840975712,-1441,4
748467.2512885325,-1476,4
745836.7967453997,-1470,4
723069.8613187625,-1418,4
726122.6961727557,-1423,4
720175.646734958,-1411,4
710430.1034661229,-1398,4
692780.7863273979,-1375,4
734119.7840975712,-1441,4
745659.0340393581,-1467,4
694145.0106463167,-1377,4
692780.7863273979,-1375,4
749926.2601732315,-1477,4
720636.7423526658,-1412,4
682660.5400179251,-1364,4
735446.4741057624,-1443,4
722367.2469604347,-1417,4
746070.4097864833,-1473,4
738589.6407950507,-1450,4
696907.1300451657,-1385,4
737595.9767416308,-1449,4
725057.5623643838,-1422,4
692780.7863273979,-1375,4
753168.1282398623,-1485,4
693600.1843113278,-1376,4
740760.9093872672,-1453,4
731265.803597957,-1432,4
690443.6641404225,-1371,4
691837.0301811419,-1349,5
695041.7374174525,-1356,5
694158.2974846485,-1355,5
701181.694046518,-1372,5
686977.8920154035,-1341,5
722183.5281714505,-1412,5
691837.0301811419,-1349,5
711228.0642303334,-1386,5
731035.2603929392,-1433,5
714805.2963414886,-1392,5
697923.4667638191,-1362,5
701181.694046518,-1372,5
695041.7374174525,-1356,5
713488.0159682168,-1390,5
714153.9692758102,-1391,5
711228.0642303334,-1386,5
723325.5869305579,-1414,5
703988.5358789624,-1373,5
709587.7531812957,-1382,5
688879.4912181117,-1342,5
727674.7510387282,-1424,5
717313.8340935283,-1396,5
699002.1865498225,-1368,5
718212.4179903226,-1407,5
729304.142340717,-1429,5
730273.5242640291,-1430,5
691380.4804845367,-1348,5
686801.9738881935,-1340,5
690898.0503494247,-1345,5
722183.5281714505,-1412,5
691837.0301811419,-1349,5
710395.1199053618,-1383,5
697125.1989953566,-1359,5
692861.6107043696,-1351,5
718212.4179903226,-1407,5
699002.1865498225,-1368,5
737221.0455704257,-1445,5
698329.7953982585,-1363,5
686801.9738881935,-1340,5
737221.0455704257,-1445,5
725521.0915491974,-1419,5
704713.7991870985,-1374,5
731000.3562356755,-1432,5
725521.0915491974,-1419,5
711228.0642303334,-1386,5
718212.4179903226,-1407,5
699002.1865498225,-1368,5
734845.5164173633,-1441,5
731035.2603929392,-1433,5
737221.0455704257,-1445,5
737606.9392529372,-1446,5
722139.7469714322,-1411,5
728895.0518540544,-1428,5
714153.9692758102,-1391,5
720163.0904939669,-1409,5
722183.5281714505,-1412,5
728895.0518540544,-1428,5
694102.3339397141,-1354,5
730754.2112846192,-1431,5
693691.2629587125,-1352,5
732419.9292311909,-1435,5
706900.5705829422,-1378,5
696617.1732976285,-1358,5
737221.0455704257,-1445,5
737606.9392529372,-1446,5
718212.4179903226,-1407,5
691380.4804845367,-1348,5
695977.3568429233,-1357,5
685976.0991020976,-1339,5
718989.1516126064,-1408,5
738496.2839834504,-1447,5
731528.3558200644,-1434,5
739093.4266818037,-1449,5
733558.0979880441,-1437,5
715238.7164483442,-1393,5
732818.3763993063,-1436,5
717519.5187984924,-1406,5
689790.529749912,-1343,5
712443.9073656456,-1389,5
723168.7391678919,-1413,5
690194.8032181951,-1344,5
724917.8898077821,-1418,5
731035.2603929392,-1433,5
724142.65761187,-1415,5
722183.5281714505,-1412,5
731528.3558200644,-1434,5
692861.6107043696,-1351,5
737606.9392529372,-1446,5
709160.7781801516,-1380,5
688879.4912181117,-1342,5
737606.9392529372,-1446,5
686801.9738881935,-1340,5
721155.5709549839,-1410,5
700750.9971213001,-1371,5
732818.3763993063,-1436,5
699001.5389956529,-1364,5
699002.1865498225,-1368,5
718212.4179903226,-1407,5
723168.7391678919,-1413,5
732818.3763993063,-1436,5
706900.5705829422,-1378,5
711086.5626872597,-1384,5
737606.9392529372,-1446,5
724424.4220455551,-1417,5
698329.7953982585,-1363,5
712196.9707986009,-1387,5
733558.0979880441,-1437,5
699735.1754031101,-1369,5
697504.694971765,-1361,5
688879.4912181117,-1342,5
728283.383454477,-1427,5
692554.5607041674,-1350,5
727674.7510387282,-1424,5
685278.9738428337,-1338,5
709582.1654317371,-1381,5
723168.7391678919,-1413,5
690194.8032181951,-1344,5
727073.1021565524,-1423,5
723168.7391678919,-1413,5
716195.8090085203,-1394,5
714805.2963414886,-1392,5
710395.1199053618,-1383,5
736595.0725478637,-1442,5
737606.9392529372,-1446,5
737606.9392529372,-1446,5
737218.2541412268,-1443,5
726178.9949233457,-1420,5
739093.4266818037,-1449,5
697270.733963918,-1360,5
706900.5705829422,-1378,5
705379.9817609302,-1383,6
703235.5437733077,-1377,6
722139.6751589662,-1413,6
664198.8772952218,-1331,6
700579.5439893206,-1373,6
697498.4742009812,-1369,6
724445.0273667873,-1422,6
712549.6268677755,-1394,6
722139.6751589662,-1413,6
726882.1536105654,-1427,6
726436.7109620894,-1426,6
693146.497247278,-1360,6
726436.7109620894,-1426,6
724445.0273667873,-1422,6
710711.9047623975,-1391,6
673177.7050620664,-1338,6
684637.8901559786,-1345,6
660844.3941981232,-1327,6
704341.2367998647,-1379,6
695393.2875167519,-1363,6
722139.6751589662,-1413,6
703479.8306739512,-1378,6
703479.8306739512,-1378,6
706951.717491651,-1385,6
724445.0273667873,-1422,6
728438.6411043035,-1429,6
693146.497247278,-1360,6
699433.1276607409,-1372,6
667810.8948647551,-1333,6
717870.2253053834,-1403,6
726436.7109620894,-1426,6
726882.1536105654,-1427,6
728616.5719567249,-1431,6
689708.68926682,-1354,6
724445.0273667873,-1422,6
703479.8306739512,-1378,6
724445.0273667873,-1422,6
684524.4965931062,-1343,6
663024.9371797785,-1329,6
722139.6751589662,-1413,6
718516.7087100755,-1407,6
689708.68926682,-1354,6
689110.1044797177,-1353,6
709377.1106387491,-1389,6
707071.6153244274,-1386,6
724445.0273667873,-1422,6
713773.4777935182,-1396,6
667810.8948647551,-1333,6
667810.8948647551,-1333,6
694211.8609242861,-1361,6
707071.6153244274,-1386,6
663024.9371797785,-1329,6
713754.7582208925,-1395,6
719088.1706910329,-1408,6
724445.0273667873,-1422,6
724445.0273667873,-1422,6
706951.717491651,-1385,6
674754.1998907785,-1339,6
699433.1276607409,-1372,6
706951.717491651,-1385,6
722139.6751589662,-1413,6
729522.262380392,-1433,6
723840.7814536571,-1416,6
664198.8772952218,-1331,6
721054.315399894,-1411,6
706951.717491651,-1385,6
696306.7804078955,-1364,6
708062.6063061021,-1387,6
670790.3661032612,-1334,6
686955.8189034512,-1350,6
724434.5929186838,-1421,6
722999.7897413173,-1414,6
722139.6751589662,-1413,6
707071.6153244274,-1386,6
728438.6411043035,-1429,6
704341.2367998647,-1379,6
719317.6677008601,-1409,6
724445.0273667873,-1422,6
675663.9697728615,-1340,6
729375.6641365248,-1432,6
702002.7067702583,-1374,6
687919.1895603992,-1351,6
691232.5135150625,-1355,6
706951.717491651,-1385,6
727778.7025429595,-1428,6
722139.6751589662,-1413,6
703479.8306739512,-1378,6
706362.8720191411,-1384,6
660628.5537117737,-1326,6
703479.8306739512,-1378,6
695078.722440893,-1362,6
684524.4965931062,-1343,6
704632.5612002289,-1381,6
724445.0273667873,-1422,6
707071.6153244274,-1386,6
725656.4205838772,-1424,6
711457.0971568174,-1392,6
723336.2344931428,-1415,6
726436.7109620894,-1426,6
667810.8948647551,-1333,6
730928.4110202104,-1435,6
710711.9047623975,-1391,6
696494.6161667092,-1365,6
721968.4400033996,-1412,6
720453.193251871,-1410,6
726436.7109620894,-1426,6
663024.9371797785,-1329,6
692106.0984602176,-1357,6
698450.3895628734,-1370,6
667810.8948647551,-1333,6
729522.262380392,-1433,6
712549.6268677755,-1394,6
705242.8916977745,-1382,6
666896.0635941459,-1332,6
714742.4052370874,-1397,6
723924.8428957845,-1420,6
720453.193251871,-1410,6
722139.6751589662,-1413,6
660844.3941981232,-1327,6
726882.1536105654,-1427,6
717352.4660072221,-1401,6
730590.0172555721,-1434,6
659757.1794832839,-1325,6
699405.3282580308,-1371,6
719317.6677008601,-1409,6
703479.8306739512,-1378,6
722139.6751589662,-1413,6
661878.5262004889,-1328,6
692909.6171996456,-1358,6
697494.5201629485,-1366,6
698450.3895628734,-1370,6
684637.8901559786,-1345,6
705379.9817609302,-1383,6
683618.6796351228,-1342,6
684637.8901559786,-1345,6
667810.8948647551,-1333,6
688586.0630420817,-1352,6
676470.6226987944,-1341,6
667810.8948647551,-1333,6
717870.2253053834,-1403,6
686283.092400316,-1347,6
732594.9678043826,-1437,6
719317.6677008601,-1409,6
726313.346179057,-1425,6
722139.6751589662,-1413,6
672353.7326027647,-1335,6
683618.6796351228,-1342,6
710368.0110722106,-1390,6
725224.7878092731,-1423,6
718479.7578620965,-1404,6
672858.1365410167,-1336,6
684670.7388783322,-1346,6
664198.8772952218,-1331,6
706951.717491651,-1385,6
724445.0273667873,-1422,6
663386.0693065018,-1330,6
717870.2253053834,-1403,6
731767.9888858362,-1436,6
706951.717491651,-1385,6
723840.7814536571,-1416,6
711863.2189320136,-1393,6
667810.8948647551,-1333,6
702802.5819495544,-1375,6
708062.6063061021,-1387,6
686952.3800733647,-1348,6
702002.7067702583,-1374,6
685947.402932736,-1319,7
692905.9186728034,-1334,7
706894.2266121391,-1363,7
708074.2306227414,-1366,7
708299.3260593308,-1367,7
653464.3917515818,-1288,7
695889.8910404671,-1338,7
651567.9160167088,-1286,7
708074.2306227414,-1366,7
708074.2306227414,-1366,7
691746.372131422,-1330,7
679006.6275740296,-1307,7
702874.818281983,-1349,7
655481.1599397467,-1294,7
653464.3917515818,-1288,7
699986.9464281517,-1347,7
697107.4921906055,-1341,7
681281.9683629092,-1312,7
656686.6313852359,-1296,7
684891.1632346055,-1315,7
690811.9268775252,-1329,7
684891.1632346055,-1315,7
656167.6950930883,-1295,7
685559.0006497299,-1316,7
707587.0821940162,-1364,7
690811.9268775252,-1329,7
710964.3328156418,-1371,7
712054.7191751214,-1376,7
691746.372131422,-1330,7
656167.6950930883,-1295,7
712054.7191751214,-1376,7
652968.5724848782,-1287,7
688508.1267745909,-1324,7
690811.9268775252,-1329,7
671838.9051661574,-1301,7
681634.4297826162,-1313,7
695889.8910404671,-1338,7
687652.7421497904,-1323,7
695889.8910404671,-1338,7
697107.4921906055,-1341,7
678585.524001987,-1305,7
697107.4921906055,-1341,7
711380.0135861035,-1375,7
680431.6758680326,-1310,7
686222.980729233,-1320,7
707587.0821940162,-1364,7
672698.3940423448,-1302,7
686222.980729233,-1320,7
653464.3917515818,-1288,7
708074.2306227414,-1366,7
656167.6950930883,-1295,7
704591.8958927077,-1352,7
656167.6950930883,-1295,7
708074.2306227414,-1366,7
684891.1632346055,-1315,7
705110.5906396247,-1354,7
707993.5995797763,-1365,7
655481.1599397467,-1294,7
678585.524001987,-1305,7
655481.1599397467,-1294,7
689798.2135059916,-1326,7
686222.980729233,-1320,7
694791.4114183063,-1336,7
690811.9268775252,-1329,7
684599.8069610937,-1314,7
708074.2306227414,-1366,7
708074.2306227414,-1366,7
698936.242485589,-1344,7
710002.3581589684,-1369,7
695370.9996571596,-1337,7
697082.2176819849,-1340,7
690699.9558019397,-1327,7
696558.8272864395,-1339,7
685947.1654967269,-1317,7
719018.7355100103,-1396,7
720423.8643147269,-1399,7
698210.8815308971,-1343,7
655481.1599397467,-1294,7
706712.9007608893,-1356,7
654417.3461218617,-1289,7
720423.8643147269,-1399,7
681281.9683629092,-1312,7
715214.0839149808,-1380,7
709416.8220616193,-1368,7
671762.2512383255,-1300,7
715944.2782590786,-1381,7
669506.0855363588,-1298,7
680262.1303165708,-1309,7
677594.4426390168,-1304,7
689558.7767193873,-1325,7
689798.2135059916,-1326,7
680717.070262797,-1311,7
695889.8910404671,-1338,7
651567.9160167088,-1286,7
714761.2955127625,-1379,7
703848.1776119734,-1350,7
719549.4248277595,-1397,7
721031.0021315796,-1401,7
669506.0855363588,-1298,7
669403.4822210532,-1297,7
720585.7042851973,-1400,7
698210.8815308971,-1343,7
691893.6896498491,-1331,7
672698.3940423448,-1302,7
684891.1632346055,-1315,7
671521.1153142038,-1299,7
655474.5371069441,-1291,7
697107.4921906055,-1341,7
699977.6371365313,-1346,7
673375.6105190535,-1303,7
691746.372131422,-1330,7
704214.7869694796,-1351,7
697082.2176819849,-1340,7
703848.1776119734,-1350,7
698210.8815308971,-1343,7
686222.980729233,-1320,7
684891.1632346055,-1315,7
708074.2306227414,-1366,7
694344.1429108266,-1335,7
697852.8362368488,-1342,7
680262.1303165708,-1309,7
651531.4242535413,-1285,7
