submodular_value,neg_cost,run
288976.4623349043,-558,2
315722.9948311444,-592,2
291397.55770311685,-561,2
297508.5611834676,-572,2
338263.55455272185,-631,2
299429.54107893026,-574,2
324575.6803211124,-604,2
333539.8712769636,-620,2
328059.553410857,-613,2
325420.4413308504,-606,2
297508.5611834676,-572,2
314336.12791728484,-591,2
297435.9039707944,-571,2
331889.7064862889,-619,2
320252.52400735306,-602,2
293768.26146175375,-567,2
317052.54703731503,-596,2
325412.0023365212,-605,2
327786.2986081365,-612,2
318641.9577146623,-598,2
304758.28283620824,-582,2
296772.0341223019,-570,2
315722.9948311444,-592,2
288976.4623349043,-558,2
319112.6260647864,-599,2
331010.3170512804,-618,2
291397.55770311685,-561,2
293768.26146175375,-567,2
327786.2986081365,-612,2
319988.3562878281,-601,2
293768.26146175375,-567,2
337951.3006731545,-626,2
315722.9948311444,-592,2
290931.6753872976,-559,2
295972.3653506355,-569,2
291397.55770311685,-561,2
291172.3669698172,-560,2
312254.14542078204,-587,2
311058.91395586176,-585,2
327786.2986081365,-612,2
295875.74495061114,-568,2
293768.26146175375,-567,2
300806.23385671317,-578,2
318550.15970733576,-597,2
327786.2986081365,-612,2
327496.66892606067,-611,2
292295.89159378444,-562,2
300324.57715526636,-575,2
338869.00296718127,-632,2
291172.3669698172,-560,2
327168.9252794979,-610,2
304758.28283620824,-582,2
316639.72497447993,-593,2
312505.2342012894,-588,2
310542.29882341594,-584,2
314125.61591635586,-590,2
298481.3042452413,-573,2
330727.3054168114,-617,2
319383.88700469566,-600,2
293768.26146175375,-567,2
293768.26146175375,-567,2
297508.5611834676,-572,2
293514.2162548701,-566,2
297508.5611834676,-572,2
302651.74135232694,-562,3
330183.3293927298,-603,3
323117.420988918,-591,3
323830.519715158,-592,3
336489.9634699794,-613,3
338703.13452495274,-618,3
302651.74135232694,-562,3
335271.76695979445,-610,3
311393.9348116475,-572,3
310397.08671500674,-571,3
344693.56877225393,-630,3
327568.0848130249,-597,3
316319.6691455735,-577,3
336489.9634699794,-613,3
322619.2512703781,-590,3
300017.9167592242,-556,3
321464.10646881885,-588,3
332926.6637437422,-605,3
342338.38295185054,-624,3
336320.27042775566,-611,3
302651.74135232694,-562,3
302651.74135232694,-562,3
318896.1445546126,-582,3
312260.2396928471,-573,3
301569.83133018116,-558,3
321464.10646881885,-588,3
335271.76695979445,-610,3
312506.6418593925,-575,3
317209.4881208567,-579,3
302651.74135232694,-562,3
322239.0611062034,-589,3
320941.92768614425,-586,3
299093.5430897806,-555,3
330068.05656120676,-600,3
344693.56877225393,-630,3
342338.38295185054,-624,3
307294.83078802505,-565,3
308349.22726483515,-566,3
336489.9634699794,-613,3
334546.8621307351,-609,3
317209.4881208567,-579,3
320107.15802905936,-583,3
302303.23124286684,-559,3
328796.0092684623,-599,3
301306.1257105593,-557,3
341418.94976569415,-622,3
321464.10646881885,-588,3
337010.22486500116,-614,3
340158.195141647,-620,3
298524.7220899352,-554,3
309457.89025074296,-569,3
338036.78696714784,-616,3
336489.9634699794,-613,3
342338.38295185054,-624,3
342338.38295185054,-624,3
307019.12029712164,-564,3
344620.1768342552,-629,3
320390.21537583973,-584,3
309367.03038530156,-568,3
325933.08695645916,-593,3
337906.6399383794,-615,3
345673.98502221773,-632,3
335271.76695979445,-610,3
339601.1667666609,-619,3
325933.08695645916,-593,3
330068.05656120676,-600,3
343438.8476664156,-626,3
317209.4881208567,-579,3
317209.4881208567,-579,3
312506.6418593925,-575,3
335271.76695979445,-610,3
317209.4881208567,-579,3
302651.74135232694,-562,3
342834.034615222,-625,3
345673.98502221773,-632,3
318122.45750960754,-580,3
327473.4686029208,-596,3
301569.83133018116,-558,3
306223.24123038526,-563,3
312684.60145769734,-576,3
333826.4260814219,-606,3
318571.51841115305,-581,3
299093.5430897806,-555,3
346356.1589730145,-633,3
345673.98502221773,-632,3
309457.89025074296,-569,3
326950.78505748685,-595,3
309367.03038530156,-568,3
338036.78696714784,-616,3
309931.5553934228,-570,3
343438.8476664156,-626,3
321464.10646881885,-588,3
300017.9167592242,-556,3
336489.9634699794,-613,3
317209.4881208567,-579,3
333826.4260814219,-606,3
316649.3278724033,-578,3
312260.2396928471,-573,3
328495.8273880974,-598,3
321336.76902575814,-587,3
309931.5553934228,-570,3
323830.519715158,-592,3
300017.9167592242,-556,3
317209.4881208567,-579,3
299093.5430897806,-555,3
331112.5410165838,-604,3
330068.05656120676,-600,3
298632.29633199965,-569,4
296995.1876638688,-566,4
330120.9860940522,-610,4
291322.4019170601,-560,4
291322.4019170601,-560,4
309164.37273468595,-577,4
330120.9860940522,-610,4
326392.3541253724,-603,4
296995.1876638688,-566,4
339181.8380780823,-630,4
309164.37273468595,-577,4
309164.37273468595,-577,4
339181.8380780823,-630,4
324617.8769975927,-599,4
330120.9860940522,-610,4
291322.4019170601,-560,4
306198.3720011279,-573,4
336317.52887994103,-621,4
336317.52887994103,-621,4
291322.4019170601,-560,4
315035.16656530165,-586,4
314461.66413209244,-585,4
330077.5391545494,-609,4
297982.53306104976,-567,4
329385.00589597656,-608,4
339091.5740084834,-629,4
326392.3541253724,-603,4
306198.3720011279,-573,4
322277.29274172924,-596,4
309164.37273468595,-577,4
331241.8123767638,-612,4
309164.37273468595,-577,4
331061.83936970873,-611,4
327699.18005010515,-605,4
325574.9245301501,-600,4
325574.9245301501,-600,4
322277.29274172924,-596,4
329217.4564227628,-607,4
305020.18405212526,-571,4
329200.97449279856,-606,4
291322.4019170601,-560,4
336317.52887994103,-621,4
316010.6658766118,-587,4
339181.8380780823,-630,4
330120.9860940522,-610,4
329200.97449279856,-606,4
289950.35245618643,-558,4
297982.53306104976,-567,4
291322.4019170601,-560,4
309164.37273468595,-577,4
306258.81982532644,-574,4
334186.5720176067,-618,4
309164.37273468595,-577,4
319649.0858802835,-588,4
291322.4019170601,-560,4
336317.52887994103,-621,4
326385.81531219033,-602,4
327699.18005010515,-605,4
295311.4794062992,-564,4
319693.21021569683,-589,4
329217.4564227628,-607,4
291322.4019170601,-560,4
293671.5203491405,-563,4
306258.81982532644,-574,4
309164.37273468595,-577,4
292146.1412642025,-561,4
326392.3541253724,-603,4
322277.29274172924,-596,4
298331.1960361484,-568,4
290350.7521057397,-559,4
322896.17954137246,-597,4
336317.52887994103,-621,4
330120.9860940522,-610,4
326392.3541253724,-603,4
337355.6615000749,-623,4
336317.52887994103,-621,4
296654.3571816688,-565,4
334616.7624116163,-619,4
327699.18005010515,-605,4
337375.79532958794,-627,4
334186.5720176067,-618,4
309164.37273468595,-577,4
322173.4624228347,-595,4
324489.76686129865,-598,4
305020.18405212526,-571,4
340429.3299038273,-631,4
311908.43094767013,-582,4
331772.3586899013,-613,4
309164.37273468595,-577,4
304178.9053645597,-570,4
324489.76686129865,-598,4
331772.3586899013,-613,4
333991.42591058946,-617,4
333037.8612903068,-615,4
311908.43094767013,-582,4
297982.53306104976,-567,4
320998.92445496906,-590,4
311908.43094767013,-582,4
306198.3720011279,-573,4
305020.18405212526,-571,4
312629.24937906215,-583,4
297982.53306104976,-567,4
307861.9881315345,-575,4
327699.18005010515,-605,4
312720.39797333203,-584,4
333717.6543816092,-616,4
309164.37273468595,-577,4
308281.40236176003,-576,4
330120.9860940522,-610,4
310006.9157406859,-578,4
326385.81531219033,-602,4
335649.88998798776,-620,4
322896.17954137246,-597,4
326385.81531219033,-602,4
326025.9264308172,-601,4
338394.44848716486,-628,4
327583.5996436523,-604,4
340429.3299038273,-631,4
327699.18005010515,-605,4
292850.56099682616,-562,4
311655.2059159842,-581,4
310886.76885799755,-579,4
321611.96622781665,-594,4
305376.49100523035,-572,4
334162.0956082393,-599,5
347942.75705036806,-633,5
331067.33672382357,-592,5
313823.0217419962,-576,5
347942.75705036806,-633,5
309499.76323823445,-567,5
312705.5443020405,-573,5
315161.8159986003,-578,5
328770.657033382,-587,5
306786.2508743768,-564,5
341401.3032843779,-611,5
309389.299192289,-565,5
343208.5518950837,-616,5
341401.3032843779,-611,5
332219.0738063144,-595,5
316454.54644558096,-579,5
304765.34755431215,-562,5
332490.9494688181,-596,5
311898.90964216116,-571,5
341401.3032843779,-611,5
342888.0594963305,-613,5
313823.0217419962,-576,5
332490.9494688181,-596,5
346622.85110709176,-621,5
309389.299192289,-565,5
304765.34755431215,-562,5
347942.75705036806,-633,5
313823.0217419962,-576,5
311898.90964216116,-571,5
331748.60283896653,-593,5
313300.60464427876,-575,5
338883.2095439566,-608,5
346622.85110709176,-621,5
306314.72814096016,-563,5
348738.35634054383,-634,5
341401.3032843779,-611,5
311898.90964216116,-571,5
318229.81974353566,-582,5
304250.05608455284,-561,5
337614.89622330945,-606,5
327534.520078558,-585,5
331067.33672382357,-592,5
331067.33672382357,-592,5
314526.1433407246,-577,5
310675.13313901564,-569,5
334024.30217110657,-598,5
331067.33672382357,-592,5
334958.29906884016,-600,5
335876.9380280682,-603,5
334162.0956082393,-599,5
333655.2116609282,-597,5
348738.35634054383,-634,5
347942.75705036806,-633,5
346622.85110709176,-621,5
327070.1152332571,-584,5
335876.9380280682,-603,5
332490.9494688181,-596,5
301547.2759274172,-558,5
335957.17478446645,-604,5
344073.61436628137,-617,5
313300.60464427876,-575,5
346622.85110709176,-621,5
335568.8980215484,-602,5
346906.7788289559,-629,5
334162.0956082393,-599,5
332490.9494688181,-596,5
347942.75705036806,-633,5
347378.6588031693,-630,5
327070.1152332571,-584,5
331748.60283896653,-593,5
347942.75705036806,-633,5
327534.520078558,-585,5
340709.3912400823,-610,5
336805.38137304736,-605,5
333655.2116609282,-597,5
317367.83014841727,-580,5
336805.38137304736,-605,5
332219.0738063144,-595,5
303010.2671065242,-559,5
318229.81974353566,-582,5
330616.24978727323,-591,5
336805.38137304736,-605,5
339660.2795267369,-609,5
304765.34755431215,-562,5
313300.60464427876,-575,5
338883.2095439566,-608,5
346622.85110709176,-621,5
341902.8426344389,-612,5
344073.61436628137,-617,5
313300.60464427876,-575,5
309499.76323823445,-567,5
332219.0738063144,-595,5
347927.9184068698,-632,5
313823.0217419962,-576,5
336805.38137304736,-605,5
327872.37635206693,-586,5
334162.0956082393,-599,5
309499.76323823445,-567,5
343208.5518950837,-616,5
346622.85110709176,-621,5
346899.1200265431,-622,5
303010.2671065242,-559,5
346298.30652018415,-620,5
309389.299192289,-565,5
346622.85110709176,-621,5
325999.530129054,-583,5
304250.05608455284,-561,5
303836.76168613613,-560,5
310412.68571894005,-568,5
335568.8980215484,-602,5
347942.75705036806,-633,5
317421.9401888483,-581,5
344943.2943087207,-619,5
335957.17478446645,-604,5
309389.299192289,-565,5
312152.1916162243,-572,5
347942.75705036806,-633,5
304765.34755431215,-562,5
327534.520078558,-585,5
338883.2095439566,-608,5
346622.85110709176,-621,5
338271.2011179704,-607,5
344410.83281990164,-618,5
329588.75922763883,-590,5
319017.48147457547,-576,6
318922.2519570732,-575,6
306470.1268876177,-564,6
316841.8994463763,-573,6
316841.8994463763,-573,6
326477.53758084896,-586,6
326477.53758084896,-586,6
313402.1314206344,-570,6
306470.1268876177,-564,6
325755.4395993874,-584,6
307529.9047663573,-566,6
335506.5198519761,-605,6
316841.8994463763,-573,6
337086.72659161326,-607,6
326477.53758084896,-586,6
325985.1557662032,-585,6
315819.79187498026,-572,6
321329.7727601673,-580,6
342211.4750409344,-620,6
344586.50197734975,-624,6
307529.9047663573,-566,6
334644.1448529984,-604,6
337781.027388674,-609,6
331096.594879076,-593,6
313402.1314206344,-570,6
328423.84272621776,-589,6
328027.8237037072,-588,6
342211.4750409344,-620,6
326477.53758084896,-586,6
306470.1268876177,-564,6
318184.49540036125,-574,6
334181.0974799031,-603,6
301795.6044869471,-560,6
306470.1268876177,-564,6
346734.848135136,-634,6
319680.4646430751,-577,6
315819.79187498026,-572,6
342674.66261153325,-621,6
306470.1268876177,-564,6
330376.42226821056,-592,6
324903.3303539684,-583,6
345317.42118946026,-631,6
328027.8237037072,-588,6
344586.50197734975,-624,6
302736.1792633863,-561,6
342211.4750409344,-620,6
331745.5386772439,-594,6
331745.5386772439,-594,6
326477.53758084896,-586,6
334644.1448529984,-604,6
321329.7727601673,-580,6
343394.73510784714,-622,6
341426.4053332124,-615,6
346179.7247624256,-633,6
326477.53758084896,-586,6
318922.2519570732,-575,6
321329.7727601673,-580,6
306470.1268876177,-564,6
328423.84272621776,-589,6
318922.2519570732,-575,6
320635.24372741947,-578,6
316841.8994463763,-573,6
315026.7546005163,-571,6
346179.7247624256,-633,6
306470.1268876177,-564,6
312403.83596747747,-568,6
333871.7240112224,-598,6
327764.52302166296,-587,6
323381.83188087604,-581,6
328423.84272621776,-589,6
336863.34614312404,-606,6
341627.92527417286,-616,6
306470.1268876177,-564,6
340480.57198479737,-613,6
344586.50197734975,-624,6
316841.8994463763,-573,6
303044.9838659594,-562,6
306470.1268876177,-564,6
305991.6029204259,-563,6
338674.6016500851,-610,6
345990.8772513812,-632,6
313402.1314206344,-570,6
306470.1268876177,-564,6
326477.53758084896,-586,6
319680.4646430751,-577,6
319017.48147457547,-576,6
313309.3523382526,-569,6
308422.3950135831,-567,6
306965.00708687195,-565,6
330284.54067406605,-591,6
332760.5998605937,-596,6
329370.01353116287,-590,6
342211.4750409344,-620,6
319017.48147457547,-576,6
326477.53758084896,-586,6
342005.9685041816,-619,6
307529.9047663573,-566,6
321196.86623641703,-579,6
307529.9047663573,-566,6
339459.61218199687,-612,6
344586.50197734975,-624,6
326477.53758084896,-586,6
333723.8047011486,-597,6
340696.6987410773,-614,6
310321.8107204305,-581,7
307844.4897633554,-578,7
310321.8107204305,-581,7
325157.1134787818,-608,7
335681.7115370049,-629,7
332886.6451371444,-622,7
305197.26757478155,-575,7
336594.8438964212,-633,7
298018.21437292185,-564,7
333968.44201424846,-624,7
329393.0143864943,-614,7
329393.0143864943,-614,7
332886.6451371444,-622,7
332257.4092969986,-620,7
303936.5402475707,-574,7
310321.8107204305,-581,7
336594.8438964212,-633,7
336594.8438964212,-633,7
332474.30300470407,-621,7
322809.55890006275,-599,7
333276.75187744014,-623,7
300565.0018459696,-567,7
300565.0018459696,-567,7
300565.0018459696,-567,7
322412.86244030227,-598,7
294397.2926483527,-556,7
303936.5402475707,-574,7
331934.77962301613,-618,7
303936.5402475707,-574,7
332886.6451371444,-622,7
335415.04071664833,-628,7
324071.394960288,-606,7
335415.04071664833,-628,7
336594.8438964212,-633,7
324784.8953524274,-607,7
303936.5402475707,-574,7
327935.9670056529,-611,7
307844.4897633554,-578,7
330153.1042349096,-615,7
329393.0143864943,-614,7
310321.8107204305,-581,7
327935.9670056529,-611,7
303936.5402475707,-574,7
329393.0143864943,-614,7
329393.0143864943,-614,7
318263.0315285153,-587,7
300487.3712241454,-566,7
300565.0018459696,-567,7
303936.5402475707,-574,7
310321.8107204305,-581,7
310321.8107204305,-581,7
335681.7115370049,-629,7
300565.0018459696,-567,7
329393.0143864943,-614,7
337190.2200847613,-634,7
312925.99697697355,-585,7
336140.2192653248,-632,7
312066.27926192456,-583,7
300565.0018459696,-567,7
324071.394960288,-606,7
302533.81411718053,-570,7
303719.682239104,-572,7
300565.0018459696,-567,7
321394.71347748267,-594,7
320183.0349794071,-592,7
331000.486569568,-617,7
327831.2482150172,-610,7
307844.4897633554,-578,7
334284.1366953675,-625,7
319960.1450888681,-589,7
335936.60061453225,-630,7
322239.54073680594,-595,7
330153.1042349096,-615,7
296346.7014276986,-558,7
331934.77962301613,-618,7
325157.1134787818,-608,7
303789.316478388,-573,7
303936.5402475707,-574,7
310296.3321312884,-580,7
303719.682239104,-572,7
331975.5626649087,-619,7
297277.16938556475,-562,7
335681.7115370049,-629,7
296346.7014276986,-558,7
305197.26757478155,-575,7
310321.8107204305,-581,7
324784.8953524274,-607,7
297178.22427385254,-561,7
331000.486569568,-617,7
303539.14157695055,-571,7
332886.6451371444,-622,7
329393.0143864943,-614,7
301129.4449484018,-568,7
327935.9670056529,-611,7
336140.2192653248,-632,7
302042.05220661504,-569,7
310321.8107204305,-581,7
306891.8476777899,-576,7
320464.9341235465,-593,7
310321.8107204305,-581,7
336594.8438964212,-633,7
312028.4375583823,-582,7
310321.8107204305,-581,7
310321.8107204305,-581,7
331000.486569568,-617,7
320183.0349794071,-592,7
307844.4897633554,-578,7
300565.0018459696,-567,7
312028.4375583823,-582,7
300565.0018459696,-567,7
328152.8423492866,-612,7
312118.65649125614,-584,7
293736.41204294265,-555,7
296745.5089377922,-559,7
303719.682239104,-572,7
309671.43487113435,-579,7
303719.682239104,-572,7
330975.97593487636,-616,7
317643.8057734751,-586,7
328835.8789792107,-613,7
310321.8107204305,-581,7
307783.5306315205,-577,7
307844.4897633554,-578,7
336594.8438964212,-633,7
296022.3847158445,-557,7
303936.5402475707,-574,7
324071.394960288,-606,7
323832.78815239033,-600,7
293736.41204294265,-555,7
319960.1450888681,-589,7
300565.0018459696,-567,7
334931.0835078147,-626,7
310321.8107204305,-581,7
303936.5402475707,-574,7
293651.0137055394,-554,7
302042.05220661504,-569,7
303936.5402475707,-574,7
336140.2192653248,-632,7
327019.1903850554,-609,7
329393.0143864943,-614,7
319095.1696472367,-588,7
305197.26757478155,-575,7
331000.486569568,-617,7
307783.5306315205,-577,7
310321.8107204305,-581,7
307844.4897633554,-578,7
318271.94401776366,-582,8
318271.94401776366,-582,8
320991.5667093324,-586,8
294456.585061134,-559,8
318271.94401776366,-582,8
332480.68211908883,-605,8
332480.68211908883,-605,8
346577.18938362796,-633,8
322481.1509120123,-588,8
338926.79552004393,-615,8
332480.68211908883,-605,8
320991.5667093324,-586,8
293639.95899907587,-557,8
330246.1374837613,-600,8
319014.63352477393,-583,8
331975.3519761171,-603,8
313540.3446738022,-573,8
344964.1703188105,-627,8
338926.79552004393,-615,8
302307.832452712,-566,8
332480.68211908883,-605,8
322481.1509120123,-588,8
328080.5337554547,-596,8
320744.04525305214,-584,8
313540.3446738022,-573,8
324601.44569515146,-591,8
318271.94401776366,-582,8
318271.94401776366,-582,8
316126.398465693,-576,8
314262.8414366593,-574,8
325258.1507842278,-592,8
331975.3519761171,-603,8
295990.1582400517,-560,8
315916.38935540314,-575,8
338926.79552004393,-615,8
297488.6910630745,-562,8
342439.16646636924,-620,8
318271.94401776366,-582,8
332480.68211908883,-605,8
346577.18938362796,-633,8
332480.68211908883,-605,8
317969.84671475366,-581,8
336547.93480541033,-613,8
318271.94401776366,-582,8
332480.68211908883,-605,8
329723.1666259548,-599,8
316126.398465693,-576,8
320893.6937085435,-585,8
331637.84278520604,-602,8
343949.9429283392,-625,8
320991.5667093324,-586,8
294456.585061134,-559,8
332480.68211908883,-605,8
345023.8703854815,-629,8
318271.94401776366,-582,8
332999.63878325996,-606,8
303646.9494910615,-568,8
345023.8703854815,-629,8
325638.7239732611,-593,8
347551.3669991357,-634,8
347551.3669991357,-634,8
327036.37649619125,-594,8
320991.5667093324,-586,8
297971.7636654038,-563,8
331350.8095512657,-601,8
334149.6099628129,-607,8
346577.18938362796,-633,8
346353.4561738606,-632,8
318271.94401776366,-582,8
335033.66757642484,-610,8
340388.98309948685,-616,8
311752.89388677414,-570,8
345463.4356994892,-631,8
345353.8848706227,-630,8
318271.94401776366,-582,8
316126.398465693,-576,8
322481.1509120123,-588,8
315916.38935540314,-575,8
338274.0600784734,-614,8
317621.05921208294,-580,8
304501.70208797895,-569,8
316126.398465693,-576,8
335671.24794285686,-611,8
318271.94401776366,-582,8
297194.5801800391,-561,8
317621.05921208294,-580,8
317192.82743286074,-578,8
322311.4707783624,-587,8
345463.4356994892,-631,8
323230.9790363984,-589,8
312429.6940117957,-571,8
331350.8095512657,-601,8
345023.8703854815,-629,8
315916.38935540314,-575,8
334149.6099628129,-607,8
299633.8156706161,-565,8
323957.0115331845,-590,8
313540.3446738022,-573,8
335033.66757642484,-610,8
329152.3214649376,-597,8
324601.44569515146,-591,8
329323.17651259725,-598,8
343773.43195836677,-622,8
343773.43195836677,-622,8
318271.94401776366,-582,8
314262.8414366593,-574,8
335033.66757642484,-610,8
297488.6910630745,-562,8
346577.18938362796,-633,8
344832.7249775692,-626,8
295990.1582400517,-560,8
335033.66757642484,-610,8
313540.3446738022,-573,8
318271.94401776366,-582,8
311752.89388677414,-570,8
331637.84278520604,-602,8
332999.63878325996,-606,8
318271.94401776366,-582,8
336027.5249438768,-612,8
298949.72834206076,-564,8
334652.1576205252,-609,8
343644.6913001764,-621,8
329152.3214649376,-597,8
316978.18193746416,-577,8
317969.84671475366,-581,8
341712.8897753091,-617,8
347551.3669991357,-634,8
303361.1240521814,-567,8
334171.3929815448,-608,8
345991.42617009534,-627,9
346973.13578243594,-629,9
315979.97698759777,-578,9
319548.87466712925,-582,9
319548.87466712925,-582,9
319548.87466712925,-582,9
345334.58421641117,-626,9
326759.4888210726,-593,9
319500.73754690745,-581,9
345334.58421641117,-626,9
347229.98049417423,-630,9
319548.87466712925,-582,9
309914.9141449979,-572,9
319548.87466712925,-582,9
333935.20121271623,-604,9
347229.98049417423,-630,9
299329.21298008,-560,9
323399.2904182863,-588,9
324138.91727703006,-589,9
319548.87466712925,-582,9
347817.2501081773,-631,9
301243.43799168017,-562,9
315376.4669111589,-577,9
301243.43799168017,-562,9
306950.6293038987,-566,9
311370.1173846637,-574,9
306193.62096827873,-565,9
342682.3128618792,-623,9
321169.2192804733,-584,9
342652.7868353753,-622,9
308964.6913089527,-570,9
345991.42617009534,-627,9
347229.98049417423,-630,9
329287.40035932924,-595,9
329287.40035932924,-595,9
308437.44791605894,-569,9
317146.7526623911,-579,9
308437.44791605894,-569,9
322771.14012171136,-587,9
301243.43799168017,-562,9
305717.164824618,-564,9
343338.99220677104,-624,9
311370.1173846637,-574,9
309655.7470964877,-571,9
342050.91691308084,-616,9
318051.7568034623,-580,9
301631.2100232887,-563,9
326759.4888210726,-593,9
306193.62096827873,-565,9
301243.43799168017,-562,9
345334.58421641117,-626,9
343338.99220677104,-624,9
346973.13578243594,-629,9
333454.1447088128,-603,9
346973.13578243594,-629,9
329287.40035932924,-595,9
336860.43585053395,-608,9
345334.58421641117,-626,9
308964.6913089527,-570,9
334587.3173493243,-605,9
345334.58421641117,-626,9
341519.11173288885,-614,9
318051.7568034623,-580,9
306193.62096827873,-565,9
309655.7470964877,-571,9
325690.3694292364,-590,9
335552.63726119243,-606,9
347229.98049417423,-630,9
338956.0912562088,-610,9
337899.4634788131,-609,9
319548.87466712925,-582,9
320549.54742195836,-583,9
348540.69895146566,-632,9
322696.7890970523,-586,9
329988.20941707195,-596,9
345991.42617009534,-627,9
330170.3959022141,-597,9
343338.99220677104,-624,9
331873.0936686323,-600,9
311370.1173846637,-574,9
332185.39459626377,-601,9
346973.13578243594,-629,9
308964.6913089527,-570,9
342652.7868353753,-622,9
344368.66962341865,-625,9
336406.9381653163,-607,9
342652.7868353753,-622,9
340318.0288970102,-613,9
326759.4888210726,-593,9
322696.7890970523,-586,9
307490.0073887559,-567,9
331577.7407599238,-599,9
311370.1173846637,-574,9
311186.0051879691,-573,9
314663.52900795103,-576,9
348540.69895146566,-632,9
326759.4888210726,-593,9
336406.9381653163,-607,9
301243.43799168017,-562,9
342652.7868353753,-622,9
339187.8904976598,-611,9
306193.62096827873,-565,9
301243.43799168017,-562,9
339860.6946959164,-612,9
345334.58421641117,-626,9
348540.69895146566,-632,9
326759.4888210726,-593,9
346973.13578243594,-629,9
321787.3592347021,-585,9
299329.21298008,-560,9
346803.211418068,-628,9
330170.3959022141,-597,9
328954.7299294033,-594,9
300933.2468002846,-561,9
347229.98049417423,-630,9
336860.43585053395,-608,9
325690.3694292364,-590,9
346973.13578243594,-629,9
