submodular_value,neg_cost,run
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
451.0,-6,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
548.0,-10,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
493.0,-7,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
536.0,-9,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
507.0,-8,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
507.0,-8,2
386.0,-5,2
386.0,-5,2
386.0,-5,2
503.0,-9,3
503.0,-9,3
503.0,-9,3
503.0,-9,3
503.0,-9,3
527.0,-10,3
503.0,-9,3
473.0,-8,3
353.0,-5,3
503.0,-9,3
353.0,-5,3
353.0,-5,3
503.0,-9,3
503.0,-9,3
503.0,-9,3
353.0,-5,3
353.0,-5,3
503.0,-9,3
503.0,-9,3
353.0,-5,3
451.0,-7,3
409.0,-6,3
409.0,-6,3
451.0,-7,3
503.0,-9,3
409.0,-6,3
353.0,-5,3
451.0,-7,3
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
482.0,-7,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
482.0,-7,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
482.0,-7,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
482.0,-7,4
500.0,-8,4
528.0,-9,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
437.0,-6,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
482.0,-7,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
437.0,-6,4
500.0,-8,4
500.0,-8,4
437.0,-6,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
545.0,-10,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
528.0,-9,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
500.0,-8,4
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
527.0,-9,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
527.0,-9,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
527.0,-9,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
376.0,-5,5
527.0,-9,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
542.0,-10,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
527.0,-9,5
527.0,-9,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
527.0,-9,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
507.0,-8,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
441.0,-6,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
527.0,-9,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
441.0,-6,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
527.0,-9,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
469.0,-7,5
376.0,-5,5
469.0,-7,5
376.0,-5,5
527.0,-9,5
527.0,-9,5
469.0,-7,5
469.0,-7,5
